1.999998571276194,0.9999989999368495,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,148.0,200.0,200.0,200.0,200.0,155.0,200.0,200.0,131.0,182.0,200.0,200.0,200.0,200.0,200.0,95.0,137.0,72.0,200.0,200.0,74.0,200.0,-0.9999990648101971,11.000001189359125,373.99999916205843,187.9999995570789,262.4271374270022,72.99999939587846
-1.999999390627977,12.999991003861794,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,138.0,200.0,200.0,42.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,6.0000004427174645,4.000010694502805,326.0000008874865,446.00000464190794,0.0,41.593261529119836
9.455015970161185e-07,-24.999997466709146,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,148.0,200.0,200.0,161.0,161.0,200.0,144.0,200.0,179.0,200.0,200.0,200.0,200.0,200.0,200.0,91.0,200.0,71.0,53.0,199.0,200.0,-3.0000011995621776,10.99999828209019,373.00000009724823,199.00000074643802,251.43190300771252,54.203320288014595
-0.9999986506877576,-25.000001954125963,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,150.0,200.0,200.0,166.0,165.0,200.0,160.0,200.0,174.0,200.0,200.0,200.0,200.0,200.0,200.0,34.0,133.0,68.0,200.0,200.0,200.0,-0.9999993894269892,11.000001007384157,369.99999889768605,209.9999990285282,240.06666256357383,34.828150249457174
-2.000001733415047,-21.999999792032867,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,150.0,200.0,200.0,172.0,171.0,176.0,200.0,200.0,172.0,200.0,200.0,28.0,200.0,200.0,200.0,85.0,130.0,67.0,200.0,200.0,200.0,-3.9999990077209304,10.000000235697229,368.99999950825907,221.00000003591236,229.07204533527104,28.16025422625377
1.0000002341847107,-21.999999338138224,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,149.0,200.0,200.0,176.0,174.0,190.0,200.0,200.0,39.0,200.0,200.0,200.0,200.0,200.0,200.0,98.0,82.0,65.0,200.0,200.0,200.0,-7.000000322434744,10.999999797736905,365.00000050053814,231.0000002716096,218.50858529825857,39.051248791163026
-4.189826086076209e-08,-21.99999996046145,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,150.0,200.0,200.0,179.0,200.0,200.0,56.0,200.0,159.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,78.0,131.0,62.0,200.0,200.0,-4.999999131720415,9.999999357568953,358.0000001781034,242.0000000693465,206.49455639363612,55.226804844696815
9.000000616038335,7.000000045579554,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,147.0,200.0,200.0,182.0,200.0,75.0,200.0,150.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,90.0,75.0,200.0,60.0,200.0,-5.000000161254661,11.000001043592476,353.000001046383,251.99999942691545,195.8698599376574,61.68468242895087
5.00000119303445,9.517052603769116e-07,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,149.0,200.0,194.0,188.0,97.0,200.0,200.0,143.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,72.0,120.0,65.0,200.0,-6.0000008046430935,10.999999335084226,348.0000008851283,263.0000004705079,184.31766471672935,66.09841155654145
2.0000011255268646,-5.000000227735143,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,150.0,200.0,200.0,195.0,118.0,200.0,200.0,133.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,70.0,126.0,64.0,-4.000000766402422,13.000000282942722,342.0000000804852,273.99999980559215,172.7425877942918,65.37583735035479
2.9999994909680368,2.000001178926027,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,151.0,200.0,200.0,200.0,140.0,200.0,200.0,127.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,67.0,129.0,59.0,-2.999999988148261,10.99999895715007,337.9999993140828,287.0000000885349,159.4521916130693,60.207973420504054
4.999999199884314,1.0000080280853467,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,150.0,200.0,200.0,200.0,162.0,200.0,200.0,120.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,66.0,94.0,61.0,-3.9999990406638517,12.000001705664715,334.99999932593454,297.99999904568494,148.2734016213768,62.0322514771304
2.9999962178083592,-2.9999991669325397,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,195.0,118.0,171.0,200.0,150.0,200.0,200.0,200.0,200.0,-1.999998266962507,13.000000023763661,421.9999928381825,84.00000060896036,374.51301896514593,118.90331391814794
