0.9999998533349981,-2.0000001924316564,200.0,139.0,200.0,200.0,51.0,200.0,200.0,200.0,200.0,200.0,33.0,200.0,200.0,200.0,20.0,200.0,179.0,200.0,85.0,78.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,1.0000015946272356,16.99999985912831,261.99999915216455,242.99999977991627,216.37236388245813,19.209373044971535
-1.0000003316028483,1.9999999580134045,200.0,200.0,106.0,200.0,200.0,200.0,200.0,35.0,200.0,200.0,200.0,200.0,200.0,200.0,22.0,200.0,186.0,200.0,90.0,82.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,3.9999989439141928,13.000001267371374,263.0000007467918,259.9999996390446,199.72230658130007,21.40093494620931
1.0000010176394198,1.0000016761895267,200.0,200.0,77.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,36.0,200.0,20.0,65.0,187.0,200.0,90.0,81.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,-7.548436542492709e-08,15.9999983879855,266.999999690706,273.00000090641595,186.12361327344775,19.209372929249874
-1.0000010248915032,-1.7967616940950393e-06,200.0,200.0,200.0,49.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,19.0,58.0,200.0,89.0,200.0,94.0,84.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,1.9999998774583787,15.000001671920757,266.9999996152216,288.99999929440145,170.79227149551392,19.104972847674674
-3.0000005795566835,-2.000000260724505,200.0,200.0,200.0,200.0,200.0,200.0,31.0,200.0,200.0,200.0,200.0,200.0,200.0,19.0,200.0,200.0,80.0,113.0,96.0,83.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,4.0000000122549295,15.999999421434325,268.99999949268,304.0000009663222,155.9006078228243,18.439089214837573
-3.5496861983119743e-07,-4.828119131161657e-07,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,33.0,200.0,200.0,19.0,197.0,106.0,98.0,89.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,3.00000120252065,16.000000659536,272.9999995049349,320.00000038775653,139.45967059852205,18.357560025648123
9.28745919281937e-07,1.7404100276507961e-06,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,19.0,200.0,133.0,100.0,91.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,4.999999637095925,15.99999929121617,276.00000070745557,336.0000010472925,123.36936209420085,18.35756027242785
-4.795433596882503e-07,7.712161107065185e-06,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,19.0,90.0,200.0,100.0,94.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,5.000000276072001,13.999992499643952,281.0000003445515,352.0000003385087,106.6255116700582,18.357559210857126
2.667336616468674e-06,-2.3818242311790527e-06,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,19.0,200.0,117.0,99.0,97.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,3.9999985504152846,16.000011219292674,286.0000006206235,365.99999283815265,91.76056368390915,18.35755225402502
-1.4773811471968656e-06,-1.0000075402383004,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,19.0,200.0,147.0,100.0,97.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,7.000000847068975,17.00000513664537,289.9999991710388,382.0000040574453,75.3923030505796,18.35755563765678
